campaign_event_id,member_id,campaign_id,event_date,channel,event_type,journey_stage
CA-001849,JL-0242,CMP-2004,2026-03-14,In App,Click,Community
CA-001850,JL-0242,CMP-2005,2026-03-06,App Push,Open,Commerce
CA-001851,JL-0242,CMP-2005,2026-01-29,In App,Sent,Commerce
CA-001852,JL-0242,CMP-2003,2026-01-09,In App,Sent,Building
CA-001853,JL-0242,CMP-2004,2026-05-08,In App,Dismiss,Community
CA-001854,JL-0242,CMP-2005,2026-03-20,In App,Preference Updated,Commerce
CA-001855,JL-0243,CMP-2001,2026-02-09,In App,Open,Onboarding
CA-001856,JL-0243,CMP-2004,2026-04-03,In App,Sent,Community
CA-001857,JL-0243,CMP-2004,2026-05-09,In App,Conversion,Community
CA-001858,JL-0243,CMP-2001,2026-03-21,In App,Sent,Onboarding
CA-001859,JL-0243,CMP-2005,2026-05-29,In App,Sent,Commerce
CA-001860,JL-0243,CMP-2003,2026-02-22,In App,Sent,Building
CA-001861,JL-0243,CMP-2005,2026-01-27,In App,Click,Commerce
CA-001862,JL-0243,CMP-2005,2026-01-31,App Push,Sent,Commerce
CA-001863,JL-0243,CMP-2004,2026-03-03,App Push,Conversion,Community
CA-001864,JL-0244,CMP-2002,2026-05-19,App Push,Sent,Education
CA-001865,JL-0244,CMP-2002,2025-12-15,App Push,Sent,Education
CA-001866,JL-0244,CMP-2004,2026-01-11,App Push,Sent,Community
CA-001867,JL-0244,CMP-2006,2025-12-11,Email,Open,Reconnect
CA-001868,JL-0244,CMP-2001,2026-06-03,Email,Preference Updated,Onboarding
CA-001869,JL-0244,CMP-2003,2026-01-17,Email,Conversion,Building
CA-001870,JL-0245,CMP-2004,2026-05-03,In App,Sent,Community
CA-001871,JL-0245,CMP-2004,2026-04-17,Email,Unsubscribe,Community
CA-001872,JL-0245,CMP-2006,2026-05-15,App Push,Open,Reconnect
CA-001873,JL-0245,CMP-2006,2026-05-21,App Push,Click,Reconnect
CA-001874,JL-0245,CMP-2001,2026-03-14,Email,Sent,Onboarding
CA-001875,JL-0245,CMP-2003,2026-01-19,Email,Conversion,Building
CA-001876,JL-0245,CMP-2003,2026-02-21,App Push,Sent,Building
CA-001877,JL-0245,CMP-2002,2026-05-31,Email,Conversion,Education
CA-001878,JL-0245,CMP-2004,2026-05-28,Email,Sent,Community
CA-001879,JL-0245,CMP-2006,2026-05-28,Email,Sent,Reconnect
CA-001880,JL-0245,CMP-2004,2026-01-25,App Push,Dismiss,Community
CA-001881,JL-0246,CMP-2004,2026-05-02,Email,Dismiss,Community
CA-001882,JL-0246,CMP-2004,2026-05-07,Email,Preference Updated,Community
CA-001883,JL-0246,CMP-2004,2026-03-03,Email,Dismiss,Community
CA-001884,JL-0246,CMP-2002,2026-03-23,Email,Conversion,Education
CA-001885,JL-0246,CMP-2001,2026-02-25,In App,Sent,Onboarding
CA-001886,JL-0246,CMP-2005,2026-02-03,Email,Sent,Commerce
CA-001887,JL-0246,CMP-2004,2026-01-01,Email,Open,Community
CA-001888,JL-0246,CMP-2002,2026-01-22,Email,Click,Education
CA-001889,JL-0246,CMP-2005,2026-01-14,App Push,Click,Commerce
CA-001890,JL-0246,CMP-2004,2026-05-20,Email,Open,Community
CA-001891,JL-0246,CMP-2004,2026-03-29,Email,Conversion,Community
CA-001892,JL-0246,CMP-2005,2026-04-27,Email,Sent,Commerce
CA-001893,JL-0247,CMP-2003,2026-04-03,Email,Sent,Building
CA-001894,JL-0247,CMP-2003,2026-01-02,In App,Conversion,Building
CA-001895,JL-0247,CMP-2006,2026-04-13,App Push,Open,Reconnect
CA-001896,JL-0247,CMP-2005,2026-02-13,In App,Dismiss,Commerce
CA-001897,JL-0247,CMP-2004,2026-01-11,In App,Sent,Community
CA-001898,JL-0247,CMP-2003,2026-05-24,In App,Sent,Building
CA-001899,JL-0247,CMP-2005,2026-02-06,In App,Open,Commerce
CA-001900,JL-0247,CMP-2003,2026-03-01,Email,Open,Building
CA-001901,JL-0248,CMP-2002,2026-04-23,Email,Unsubscribe,Education
CA-001902,JL-0248,CMP-2005,2026-03-06,Email,Conversion,Commerce
CA-001903,JL-0248,CMP-2005,2026-03-28,App Push,Sent,Commerce
CA-001904,JL-0248,CMP-2004,2026-01-15,Email,Sent,Community
CA-001905,JL-0248,CMP-2002,2026-04-20,Email,Click,Education
CA-001906,JL-0248,CMP-2006,2025-12-24,Email,Click,Reconnect
CA-001907,JL-0248,CMP-2004,2026-04-04,App Push,Open,Community
CA-001908,JL-0249,CMP-2005,2026-04-27,App Push,Sent,Commerce
CA-001909,JL-0249,CMP-2003,2026-05-27,Email,Sent,Building
CA-001910,JL-0249,CMP-2003,2026-03-13,Email,Sent,Building
CA-001911,JL-0249,CMP-2004,2026-01-17,In App,Sent,Community
CA-001912,JL-0249,CMP-2003,2026-04-25,Email,Open,Building
CA-001913,JL-0249,CMP-2003,2025-12-15,In App,Open,Building
CA-001914,JL-0249,CMP-2001,2026-04-17,App Push,Sent,Onboarding
CA-001915,JL-0250,CMP-2002,2026-05-02,Email,Open,Education
CA-001916,JL-0250,CMP-2006,2026-04-19,Email,Conversion,Reconnect
CA-001917,JL-0250,CMP-2004,2026-04-04,Email,Sent,Community
CA-001918,JL-0250,CMP-2004,2025-12-15,App Push,Click,Community
CA-001919,JL-0250,CMP-2005,2026-02-17,Email,Sent,Commerce
CA-001920,JL-0250,CMP-2002,2026-03-22,App Push,Sent,Education
CA-001921,JL-0250,CMP-2005,2025-12-22,Email,Open,Commerce
CA-001922,JL-0251,CMP-2003,2026-04-30,App Push,Sent,Building
CA-001923,JL-0251,CMP-2003,2026-02-07,In App,Sent,Building
CA-001924,JL-0251,CMP-2004,2026-04-16,Email,Sent,Community
CA-001925,JL-0251,CMP-2004,2026-03-10,Email,Sent,Community
CA-001926,JL-0251,CMP-2002,2026-03-26,App Push,Sent,Education
CA-001927,JL-0251,CMP-2006,2025-12-11,App Push,Sent,Reconnect
CA-001928,JL-0252,CMP-2002,2026-03-22,Email,Sent,Education
CA-001929,JL-0252,CMP-2003,2026-03-06,App Push,Sent,Building
CA-001930,JL-0252,CMP-2002,2025-12-27,In App,Sent,Education
CA-001931,JL-0252,CMP-2001,2026-02-14,In App,Sent,Onboarding
CA-001932,JL-0252,CMP-2006,2026-05-01,Email,Sent,Reconnect
CA-001933,JL-0252,CMP-2006,2026-04-18,App Push,Sent,Reconnect
CA-001934,JL-0252,CMP-2001,2026-06-02,App Push,Dismiss,Onboarding
CA-001935,JL-0253,CMP-2001,2026-01-24,In App,Sent,Onboarding
CA-001936,JL-0253,CMP-2005,2026-05-09,Email,Sent,Commerce
CA-001937,JL-0253,CMP-2003,2026-03-25,In App,Sent,Building
CA-001938,JL-0253,CMP-2004,2026-05-24,In App,Unsubscribe,Community
CA-001939,JL-0254,CMP-2006,2025-12-26,Email,Sent,Reconnect
CA-001940,JL-0254,CMP-2005,2026-01-18,In App,Open,Commerce
CA-001941,JL-0254,CMP-2006,2025-12-21,In App,Open,Reconnect
CA-001942,JL-0254,CMP-2004,2026-04-20,In App,Sent,Community
CA-001943,JL-0254,CMP-2002,2026-03-14,App Push,Sent,Education
CA-001944,JL-0254,CMP-2003,2026-05-06,In App,Sent,Building
CA-001945,JL-0254,CMP-2005,2026-02-07,In App,Sent,Commerce
CA-001946,JL-0254,CMP-2001,2026-05-09,Email,Open,Onboarding
CA-001947,JL-0254,CMP-2004,2026-01-04,Email,Open,Community
CA-001948,JL-0254,CMP-2006,2026-05-09,In App,Open,Reconnect
CA-001949,JL-0255,CMP-2006,2026-02-01,App Push,Open,Reconnect
CA-001950,JL-0255,CMP-2005,2026-01-23,Email,Sent,Commerce
CA-001951,JL-0255,CMP-2002,2026-05-15,Email,Open,Education
CA-001952,JL-0255,CMP-2005,2026-05-22,Email,Sent,Commerce
CA-001953,JL-0255,CMP-2003,2026-01-11,Email,Preference Updated,Building
CA-001954,JL-0255,CMP-2003,2026-04-26,Email,Open,Building
CA-001955,JL-0255,CMP-2003,2026-04-24,Email,Sent,Building
CA-001956,JL-0256,CMP-2005,2026-04-19,Email,Sent,Commerce
CA-001957,JL-0256,CMP-2002,2026-01-21,Email,Sent,Education
CA-001958,JL-0256,CMP-2001,2025-12-18,Email,Sent,Onboarding
CA-001959,JL-0256,CMP-2004,2026-02-16,Email,Open,Community
CA-001960,JL-0256,CMP-2002,2026-01-29,Email,Dismiss,Education
CA-001961,JL-0256,CMP-2004,2026-03-14,In App,Open,Community
CA-001962,JL-0256,CMP-2004,2025-12-12,Email,Sent,Community
CA-001963,JL-0257,CMP-2002,2026-03-20,Email,Click,Education
CA-001964,JL-0257,CMP-2003,2026-01-31,Email,Sent,Building
CA-001965,JL-0257,CMP-2001,2026-03-25,App Push,Sent,Onboarding
CA-001966,JL-0258,CMP-2002,2026-01-20,In App,Conversion,Education
CA-001967,JL-0258,CMP-2003,2026-05-06,In App,Sent,Building
CA-001968,JL-0258,CMP-2004,2026-03-16,In App,Open,Community
CA-001969,JL-0258,CMP-2005,2026-04-13,Email,Sent,Commerce
CA-001970,JL-0258,CMP-2001,2026-04-14,App Push,Preference Updated,Onboarding
CA-001971,JL-0258,CMP-2006,2026-05-19,In App,Sent,Reconnect
CA-001972,JL-0259,CMP-2006,2026-03-07,Email,Sent,Reconnect
CA-001973,JL-0259,CMP-2006,2026-03-05,App Push,Click,Reconnect
CA-001974,JL-0259,CMP-2001,2026-05-08,Email,Sent,Onboarding
CA-001975,JL-0259,CMP-2001,2026-02-28,Email,Dismiss,Onboarding
CA-001976,JL-0259,CMP-2001,2026-05-05,Email,Click,Onboarding
CA-001977,JL-0259,CMP-2006,2026-05-17,In App,Sent,Reconnect
CA-001978,JL-0259,CMP-2001,2025-12-28,Email,Open,Onboarding
CA-001979,JL-0259,CMP-2002,2026-04-26,Email,Sent,Education
CA-001980,JL-0259,CMP-2002,2026-03-12,Email,Sent,Education
CA-001981,JL-0259,CMP-2004,2026-03-25,Email,Sent,Community
CA-001982,JL-0260,CMP-2002,2026-03-16,App Push,Sent,Education
CA-001983,JL-0260,CMP-2006,2026-01-04,App Push,Sent,Reconnect
CA-001984,JL-0260,CMP-2003,2026-05-10,Email,Preference Updated,Building
CA-001985,JL-0260,CMP-2004,2026-04-29,Email,Open,Community
CA-001986,JL-0260,CMP-2005,2026-02-21,In App,Click,Commerce
CA-001987,JL-0260,CMP-2004,2026-03-09,Email,Sent,Community
CA-001988,JL-0260,CMP-2002,2026-01-02,Email,Open,Education
CA-001989,JL-0260,CMP-2004,2026-02-24,Email,Open,Community
CA-001990,JL-0260,CMP-2004,2026-05-03,Email,Open,Community
CA-001991,JL-0261,CMP-2006,2026-05-07,App Push,Sent,Reconnect
CA-001992,JL-0261,CMP-2006,2026-01-01,In App,Dismiss,Reconnect
CA-001993,JL-0261,CMP-2003,2025-12-12,In App,Conversion,Building
CA-001994,JL-0261,CMP-2003,2026-04-27,Email,Sent,Building
CA-001995,JL-0262,CMP-2002,2026-03-21,Email,Click,Education
CA-001996,JL-0262,CMP-2005,2026-02-22,Email,Click,Commerce
CA-001997,JL-0262,CMP-2002,2026-03-03,Email,Open,Education
CA-001998,JL-0262,CMP-2003,2026-01-24,Email,Sent,Building
CA-001999,JL-0262,CMP-2004,2026-02-07,Email,Sent,Community
CA-002000,JL-0263,CMP-2001,2026-03-04,Email,Sent,Onboarding
CA-002001,JL-0263,CMP-2006,2026-04-03,App Push,Open,Reconnect
CA-002002,JL-0263,CMP-2002,2026-01-11,Email,Open,Education
CA-002003,JL-0263,CMP-2002,2026-03-27,Email,Open,Education
CA-002004,JL-0263,CMP-2004,2026-03-18,Email,Open,Community
CA-002005,JL-0263,CMP-2004,2026-06-04,App Push,Sent,Community
CA-002006,JL-0263,CMP-2006,2026-01-16,Email,Click,Reconnect
CA-002007,JL-0263,CMP-2004,2026-04-02,Email,Sent,Community
CA-002008,JL-0263,CMP-2002,2026-05-07,Email,Sent,Education
CA-002009,JL-0263,CMP-2005,2026-02-02,App Push,Click,Commerce
CA-002010,JL-0264,CMP-2006,2026-05-08,Web,Open,Reconnect
CA-002011,JL-0264,CMP-2002,2026-02-05,Email,Click,Education
CA-002012,JL-0264,CMP-2006,2026-05-16,In App,Open,Reconnect
CA-002013,JL-0264,CMP-2006,2026-03-03,In App,Dismiss,Reconnect
CA-002014,JL-0264,CMP-2005,2026-03-02,Email,Sent,Commerce
CA-002015,JL-0264,CMP-2003,2026-02-16,Email,Click,Building
CA-002016,JL-0265,CMP-2005,2026-04-21,In App,Sent,Commerce
CA-002017,JL-0265,CMP-2002,2026-01-20,In App,Dismiss,Education
CA-002018,JL-0265,CMP-2006,2025-12-10,In App,Sent,Reconnect
CA-002019,JL-0265,CMP-2003,2026-03-22,Email,Sent,Building
CA-002020,JL-0265,CMP-2001,2025-12-11,In App,Sent,Onboarding
CA-002021,JL-0265,CMP-2002,2026-04-24,Email,Sent,Education
CA-002022,JL-0265,CMP-2006,2025-12-26,App Push,Open,Reconnect
CA-002023,JL-0265,CMP-2005,2026-05-12,In App,Sent,Commerce
CA-002024,JL-0265,CMP-2004,2025-12-13,App Push,Unsubscribe,Community
CA-002025,JL-0266,CMP-2003,2025-12-17,App Push,Sent,Building
CA-002026,JL-0266,CMP-2003,2026-02-23,App Push,Dismiss,Building
CA-002027,JL-0266,CMP-2002,2025-12-28,Email,Open,Education
CA-002028,JL-0266,CMP-2006,2026-04-06,App Push,Click,Reconnect
CA-002029,JL-0266,CMP-2005,2026-05-13,In App,Conversion,Commerce
CA-002030,JL-0266,CMP-2003,2026-05-16,App Push,Dismiss,Building
CA-002031,JL-0267,CMP-2002,2026-04-04,App Push,Sent,Education
CA-002032,JL-0267,CMP-2001,2026-05-01,App Push,Click,Onboarding
CA-002033,JL-0267,CMP-2004,2026-02-25,Email,Click,Community
CA-002034,JL-0267,CMP-2003,2026-04-21,App Push,Sent,Building
CA-002035,JL-0267,CMP-2005,2026-05-13,Email,Sent,Commerce
CA-002036,JL-0267,CMP-2006,2026-05-08,In App,Open,Reconnect
CA-002037,JL-0267,CMP-2006,2026-05-06,App Push,Open,Reconnect
CA-002038,JL-0267,CMP-2002,2026-03-20,App Push,Sent,Education
CA-002039,JL-0267,CMP-2004,2026-04-15,App Push,Sent,Community
CA-002040,JL-0267,CMP-2003,2026-01-26,App Push,Dismiss,Building
CA-002041,JL-0268,CMP-2004,2026-05-26,Email,Sent,Community
CA-002042,JL-0268,CMP-2005,2026-06-05,Email,Open,Commerce
CA-002043,JL-0268,CMP-2003,2026-02-03,App Push,Open,Building
CA-002044,JL-0268,CMP-2003,2026-04-26,Email,Open,Building
CA-002045,JL-0268,CMP-2002,2026-03-13,Email,Open,Education
CA-002046,JL-0269,CMP-2006,2026-01-05,In App,Sent,Reconnect
CA-002047,JL-0269,CMP-2006,2026-04-13,App Push,Sent,Reconnect
CA-002048,JL-0269,CMP-2006,2026-03-07,Email,Click,Reconnect
CA-002049,JL-0269,CMP-2004,2026-04-15,Email,Sent,Community
CA-002050,JL-0269,CMP-2003,2026-03-05,Email,Open,Building
CA-002051,JL-0269,CMP-2001,2026-01-29,Email,Click,Onboarding
CA-002052,JL-0270,CMP-2006,2026-05-30,App Push,Click,Reconnect
CA-002053,JL-0270,CMP-2005,2026-04-30,App Push,Open,Commerce
CA-002054,JL-0270,CMP-2006,2026-05-29,In App,Click,Reconnect
CA-002055,JL-0270,CMP-2003,2026-03-26,In App,Dismiss,Building
CA-002056,JL-0270,CMP-2003,2026-05-23,In App,Click,Building
CA-002057,JL-0270,CMP-2006,2026-03-24,In App,Sent,Reconnect
CA-002058,JL-0270,CMP-2001,2026-03-17,In App,Click,Onboarding
CA-002059,JL-0270,CMP-2001,2025-12-13,In App,Preference Updated,Onboarding
CA-002060,JL-0270,CMP-2001,2026-01-20,In App,Click,Onboarding
CA-002061,JL-0271,CMP-2002,2026-04-26,App Push,Open,Education
CA-002062,JL-0271,CMP-2001,2026-04-07,App Push,Conversion,Onboarding
CA-002063,JL-0271,CMP-2001,2026-04-27,App Push,Sent,Onboarding
CA-002064,JL-0272,CMP-2003,2026-01-08,Email,Sent,Building
CA-002065,JL-0272,CMP-2005,2026-02-20,Email,Dismiss,Commerce
CA-002066,JL-0272,CMP-2004,2025-12-23,App Push,Sent,Community
CA-002067,JL-0272,CMP-2005,2026-02-14,App Push,Open,Commerce
CA-002068,JL-0272,CMP-2002,2026-04-07,Email,Preference Updated,Education
CA-002069,JL-0272,CMP-2006,2025-12-19,In App,Open,Reconnect
CA-002070,JL-0273,CMP-2001,2025-12-17,Email,Open,Onboarding
CA-002071,JL-0273,CMP-2005,2026-05-31,In App,Sent,Commerce
CA-002072,JL-0273,CMP-2001,2026-01-21,Email,Sent,Onboarding
CA-002073,JL-0273,CMP-2006,2026-02-11,Email,Sent,Reconnect
CA-002074,JL-0274,CMP-2004,2026-01-11,App Push,Click,Community
CA-002075,JL-0274,CMP-2006,2026-02-11,In App,Sent,Reconnect
CA-002076,JL-0274,CMP-2004,2025-12-17,Email,Sent,Community
CA-002077,JL-0274,CMP-2004,2026-05-31,In App,Open,Community
CA-002078,JL-0274,CMP-2002,2026-04-20,App Push,Open,Education
CA-002079,JL-0274,CMP-2006,2025-12-19,App Push,Sent,Reconnect
CA-002080,JL-0274,CMP-2002,2026-01-31,App Push,Sent,Education
CA-002081,JL-0274,CMP-2002,2026-04-03,App Push,Sent,Education
CA-002082,JL-0274,CMP-2004,2026-03-12,App Push,Preference Updated,Community
CA-002083,JL-0275,CMP-2001,2026-01-03,In App,Open,Onboarding
CA-002084,JL-0275,CMP-2003,2025-12-14,In App,Open,Building
CA-002085,JL-0275,CMP-2005,2026-03-20,In App,Open,Commerce
CA-002086,JL-0275,CMP-2006,2026-01-14,Email,Sent,Reconnect
CA-002087,JL-0275,CMP-2005,2026-04-08,Email,Sent,Commerce
CA-002088,JL-0275,CMP-2006,2026-05-30,Email,Sent,Reconnect
CA-002089,JL-0275,CMP-2003,2026-02-10,Email,Sent,Building
CA-002090,JL-0275,CMP-2001,2026-05-10,In App,Open,Onboarding
CA-002091,JL-0275,CMP-2001,2025-12-11,In App,Sent,Onboarding
CA-002092,JL-0275,CMP-2004,2026-01-20,In App,Sent,Community
CA-002093,JL-0276,CMP-2006,2026-02-28,App Push,Click,Reconnect
CA-002094,JL-0276,CMP-2005,2026-04-09,App Push,Sent,Commerce
CA-002095,JL-0276,CMP-2005,2026-04-13,App Push,Open,Commerce
CA-002096,JL-0276,CMP-2006,2026-02-22,In App,Sent,Reconnect
CA-002097,JL-0276,CMP-2002,2026-06-01,App Push,Sent,Education
CA-002098,JL-0276,CMP-2006,2026-01-07,App Push,Dismiss,Reconnect
CA-002099,JL-0277,CMP-2006,2026-04-23,In App,Sent,Reconnect
CA-002100,JL-0277,CMP-2002,2026-06-06,App Push,Sent,Education
CA-002101,JL-0277,CMP-2002,2026-03-22,In App,Conversion,Education
CA-002102,JL-0277,CMP-2004,2026-01-08,In App,Sent,Community
CA-002103,JL-0277,CMP-2003,2025-12-22,In App,Sent,Building
CA-002104,JL-0277,CMP-2002,2025-12-12,App Push,Open,Education
CA-002105,JL-0277,CMP-2002,2026-01-24,Email,Open,Education
CA-002106,JL-0277,CMP-2006,2026-03-28,In App,Sent,Reconnect
CA-002107,JL-0278,CMP-2001,2026-03-16,App Push,Sent,Onboarding
CA-002108,JL-0278,CMP-2002,2026-02-20,App Push,Sent,Education
CA-002109,JL-0278,CMP-2005,2026-05-24,App Push,Conversion,Commerce
CA-002110,JL-0278,CMP-2005,2026-03-10,Email,Conversion,Commerce
CA-002111,JL-0278,CMP-2001,2026-03-12,Email,Sent,Onboarding
CA-002112,JL-0278,CMP-2005,2026-02-26,Email,Sent,Commerce
CA-002113,JL-0278,CMP-2002,2026-05-28,App Push,Sent,Education
CA-002114,JL-0279,CMP-2003,2026-02-26,App Push,Sent,Building
CA-002115,JL-0279,CMP-2004,2026-02-18,App Push,Open,Community
CA-002116,JL-0279,CMP-2005,2026-04-27,In App,Sent,Commerce
CA-002117,JL-0279,CMP-2004,2026-01-01,Email,Sent,Community
CA-002118,JL-0279,CMP-2001,2026-02-25,App Push,Sent,Onboarding
CA-002119,JL-0279,CMP-2004,2026-05-01,App Push,Sent,Community
CA-002120,JL-0279,CMP-2003,2026-04-18,In App,Open,Building
CA-002121,JL-0280,CMP-2006,2026-03-16,App Push,Sent,Reconnect
CA-002122,JL-0280,CMP-2003,2026-04-15,Email,Open,Building
CA-002123,JL-0280,CMP-2003,2026-05-26,In App,Click,Building
CA-002124,JL-0280,CMP-2002,2026-04-13,Email,Sent,Education
CA-002125,JL-0281,CMP-2006,2026-02-12,App Push,Sent,Reconnect
CA-002126,JL-0281,CMP-2006,2026-05-28,Email,Sent,Reconnect
CA-002127,JL-0281,CMP-2005,2026-01-23,App Push,Conversion,Commerce
CA-002128,JL-0281,CMP-2001,2026-05-31,App Push,Sent,Onboarding
CA-002129,JL-0282,CMP-2004,2026-01-15,In App,Sent,Community
CA-002130,JL-0282,CMP-2002,2026-01-29,In App,Sent,Education
CA-002131,JL-0282,CMP-2003,2026-06-02,App Push,Sent,Building
CA-002132,JL-0282,CMP-2006,2026-01-03,App Push,Dismiss,Reconnect
CA-002133,JL-0282,CMP-2004,2026-05-07,App Push,Sent,Community
CA-002134,JL-0282,CMP-2004,2026-04-04,In App,Sent,Community
CA-002135,JL-0282,CMP-2003,2026-02-05,In App,Open,Building
CA-002136,JL-0282,CMP-2003,2026-01-10,In App,Sent,Building
CA-002137,JL-0282,CMP-2004,2025-12-21,Email,Sent,Community
CA-002138,JL-0282,CMP-2004,2026-01-04,App Push,Open,Community
CA-002139,JL-0282,CMP-2004,2026-02-18,In App,Preference Updated,Community
CA-002140,JL-0282,CMP-2004,2026-05-03,In App,Sent,Community
CA-002141,JL-0283,CMP-2006,2026-03-31,App Push,Open,Reconnect
CA-002142,JL-0283,CMP-2001,2026-03-28,App Push,Sent,Onboarding
CA-002143,JL-0283,CMP-2001,2025-12-19,App Push,Open,Onboarding
CA-002144,JL-0283,CMP-2005,2026-03-23,App Push,Sent,Commerce
CA-002145,JL-0283,CMP-2003,2026-04-22,App Push,Open,Building
CA-002146,JL-0284,CMP-2005,2026-02-17,In App,Conversion,Commerce
CA-002147,JL-0284,CMP-2004,2026-03-24,App Push,Sent,Community
CA-002148,JL-0284,CMP-2006,2026-04-13,App Push,Open,Reconnect
CA-002149,JL-0284,CMP-2004,2026-01-29,App Push,Open,Community
CA-002150,JL-0284,CMP-2003,2026-05-07,App Push,Sent,Building
CA-002151,JL-0284,CMP-2002,2026-02-19,App Push,Open,Education
CA-002152,JL-0284,CMP-2005,2026-04-20,App Push,Click,Commerce
CA-002153,JL-0284,CMP-2002,2025-12-16,App Push,Sent,Education
CA-002154,JL-0284,CMP-2002,2026-05-05,App Push,Sent,Education
CA-002155,JL-0284,CMP-2003,2026-03-15,Email,Sent,Building
CA-002156,JL-0284,CMP-2006,2026-05-07,In App,Open,Reconnect
CA-002157,JL-0284,CMP-2001,2026-04-17,App Push,Sent,Onboarding
CA-002158,JL-0285,CMP-2005,2026-04-23,App Push,Dismiss,Commerce
CA-002159,JL-0285,CMP-2002,2026-03-24,App Push,Click,Education
CA-002160,JL-0285,CMP-2006,2026-02-09,App Push,Sent,Reconnect
CA-002161,JL-0285,CMP-2006,2026-02-02,Email,Dismiss,Reconnect
CA-002162,JL-0285,CMP-2005,2026-02-14,App Push,Dismiss,Commerce
CA-002163,JL-0285,CMP-2001,2026-01-01,App Push,Open,Onboarding
CA-002164,JL-0285,CMP-2003,2026-02-12,Email,Open,Building
CA-002165,JL-0285,CMP-2005,2026-03-29,In App,Conversion,Commerce
CA-002166,JL-0285,CMP-2002,2026-05-29,App Push,Open,Education
CA-002167,JL-0285,CMP-2001,2025-12-12,Email,Sent,Onboarding
CA-002168,JL-0286,CMP-2003,2026-02-10,SMS,Dismiss,Building
CA-002169,JL-0286,CMP-2003,2026-05-07,SMS,Preference Updated,Building
CA-002170,JL-0286,CMP-2002,2026-01-24,SMS,Dismiss,Education
CA-002171,JL-0286,CMP-2006,2025-12-26,SMS,Sent,Reconnect
CA-002172,JL-0286,CMP-2001,2026-05-04,SMS,Sent,Onboarding
CA-002173,JL-0286,CMP-2006,2026-01-26,Email,Sent,Reconnect
CA-002174,JL-0286,CMP-2003,2026-01-03,SMS,Sent,Building
CA-002175,JL-0287,CMP-2004,2026-04-25,Web,Open,Community
CA-002176,JL-0287,CMP-2005,2026-04-09,In App,Click,Commerce
CA-002177,JL-0287,CMP-2002,2026-04-02,In App,Sent,Education
CA-002178,JL-0287,CMP-2002,2026-01-21,Web,Open,Education
CA-002179,JL-0287,CMP-2004,2026-03-19,Web,Sent,Community
CA-002180,JL-0287,CMP-2003,2026-02-11,Email,Open,Building
CA-002181,JL-0288,CMP-2003,2026-01-14,App Push,Sent,Building
CA-002182,JL-0288,CMP-2003,2025-12-23,In App,Preference Updated,Building
CA-002183,JL-0288,CMP-2004,2026-04-17,In App,Click,Community
CA-002184,JL-0288,CMP-2006,2026-04-16,In App,Conversion,Reconnect
CA-002185,JL-0288,CMP-2004,2026-04-09,In App,Open,Community
CA-002186,JL-0288,CMP-2006,2026-04-21,Email,Sent,Reconnect
CA-002187,JL-0288,CMP-2003,2026-01-04,In App,Preference Updated,Building
CA-002188,JL-0288,CMP-2006,2026-01-23,In App,Open,Reconnect
CA-002189,JL-0289,CMP-2004,2025-12-31,App Push,Sent,Community
CA-002190,JL-0289,CMP-2005,2026-02-02,App Push,Conversion,Commerce
CA-002191,JL-0289,CMP-2003,2026-03-26,App Push,Sent,Building
CA-002192,JL-0289,CMP-2006,2026-05-03,Email,Open,Reconnect
CA-002193,JL-0289,CMP-2006,2026-03-19,Email,Sent,Reconnect
CA-002194,JL-0289,CMP-2006,2026-01-27,In App,Open,Reconnect
CA-002195,JL-0289,CMP-2001,2026-01-15,In App,Sent,Onboarding
CA-002196,JL-0290,CMP-2005,2026-01-27,SMS,Sent,Commerce
CA-002197,JL-0290,CMP-2005,2026-04-03,SMS,Open,Commerce
CA-002198,JL-0290,CMP-2002,2026-05-05,SMS,Sent,Education
CA-002199,JL-0290,CMP-2004,2025-12-15,SMS,Sent,Community
CA-002200,JL-0290,CMP-2002,2026-03-16,SMS,Click,Education
CA-002201,JL-0290,CMP-2004,2026-02-05,SMS,Click,Community
CA-002202,JL-0290,CMP-2006,2026-03-09,SMS,Dismiss,Reconnect
CA-002203,JL-0290,CMP-2001,2026-05-07,App Push,Sent,Onboarding
CA-002204,JL-0291,CMP-2003,2026-03-27,In App,Click,Building
CA-002205,JL-0291,CMP-2006,2025-12-15,In App,Sent,Reconnect
CA-002206,JL-0291,CMP-2006,2026-01-20,App Push,Click,Reconnect
CA-002207,JL-0292,CMP-2002,2026-01-29,In App,Sent,Education
CA-002208,JL-0292,CMP-2004,2026-02-26,Email,Sent,Community
CA-002209,JL-0292,CMP-2003,2026-05-26,App Push,Open,Building
CA-002210,JL-0292,CMP-2003,2026-05-30,Email,Sent,Building
CA-002211,JL-0293,CMP-2002,2026-05-12,Email,Dismiss,Education
CA-002212,JL-0293,CMP-2001,2026-01-05,Email,Click,Onboarding
CA-002213,JL-0293,CMP-2001,2026-02-16,Email,Sent,Onboarding
CA-002214,JL-0293,CMP-2003,2026-01-09,App Push,Preference Updated,Building
CA-002215,JL-0293,CMP-2001,2026-02-14,Email,Sent,Onboarding
CA-002216,JL-0293,CMP-2004,2026-02-16,Email,Open,Community
CA-002217,JL-0293,CMP-2005,2026-02-10,In App,Dismiss,Commerce
CA-002218,JL-0293,CMP-2004,2025-12-18,Email,Open,Community
CA-002219,JL-0293,CMP-2004,2026-05-09,Email,Unsubscribe,Community
